Unique_ID,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,Average Travel Time(minutes) ,pop_density(people per sq.km),BioClim_1,BioClim_2,BioClim_3,BioClim_4,BioClim_5,BioClim_6,BioClim_7,BioClim_8,BioClim_9,BioClim_10,BioClim_11,BioClim_12,BioClim_13,BioClim_14,BioClim_15,BioClim_16,BioClim_17,BioClim_18,BioClim_19
374,1.05695748,0.038983061,Boneya Boshe,ET040205,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,901.2335766,151.5609112,20.00849996,21.71819051,18.76930155,1374.095238,276.5238095,14.47619048,83.51370784,748.5714286,55.95238095,197.3333333,701.6190476,14.42515868,73.49214754,122.2859882,30.27980959,10.63847619,19.64133317,18.94142859,20.2491743
375,1.399519091,0.03314019,Wayu Tuka,ET040206,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,814.4678112,215.4073191,18.4481758,20.26329613,16.71025917,1756.444444,345.1666667,13.16666667,86.77872043,959.9444444,50.44444444,179.7777778,916.8333333,13.20912965,75.17076916,142.0555581,28.36844444,10.77711116,17.59133328,16.788,19.22859245
376,1.649373849,0.05515066,Bila Seyo,ET040207,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,951.3341969,116.5145531,18.75735402,20.38839561,17.48104176,1486.8125,318.59375,11.3125,91.16350675,839.90625,42.96875,228.3125,822.03125,13.25166664,73.12080336,120.1807115,28.45649976,10.31337497,18.14312488,17.64974996,18.98562485
377,1.027599138,0.028071781,Gobu Seyo,ET040208,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,848.740458,193.4007529,19.0490833,20.65933337,17.75757149,1451.857143,302.7142857,12.5,88.2547275,811.9285714,45.92857143,178.0714286,773.5,13.82330963,73.9462689,119.228569,29.00714302,10.31285708,18.69428594,17.91795227,19.35209533
378,2.213266662,0.086179698,Sibu Sire,ET040209,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,850.1225,160.5404839,19.55714969,21.37191839,18.06402703,1509.183673,311.8979592,11.7755102,89.4555144,846.4693878,42.51020408,142,809.1632653,13.64761915,73.55050644,133.4029828,29.66955088,11.0949388,18.57461209,18.21116994,20.01057127
379,1.273788578,0.046407629,Diga,ET040210,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,791.4012346,169.8551789,20.72744056,22.87121419,18.99345248,1636.714286,329.4642857,8.535714286,92.62954112,923.1071429,31.10714286,118.6428571,892.3571429,13.50154751,71.84812682,153.8260236,31.32714292,12.51699999,18.81014306,19.16159521,21.36423806
380,1.498352049,0.064448111,Sasiga,ET040211,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,843.8651934,142.5804352,20.91783333,23.09949997,19.20835188,1541.555556,323.6388889,6.861111111,95.94093238,890.3055556,24.63888889,103.3333333,871.3333333,13.83022221,71.42485809,154.9185812,31.82866663,12.45255555,19.37611108,19.39583328,21.45092593
381,1.569490216,0.050708913,Leka Dulecha,ET040212,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,856.4573864,202.0900309,19.74329883,21.77579314,17.94698834,1745.896552,336.862069,11.96551724,87.87669609,958.0689655,43.48275862,151.7931034,908.6206897,13.36473577,73.15911918,150.7110711,30.02868961,11.75365514,18.27503448,18.06186209,20.52321855
382,2.676346198,0.077489065,Guto Gida,ET040213,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,829.2175503,172.6834484,20.58576983,22.67192069,18.9189365,1504.190476,317.1666667,8.404761905,94.04472333,861.1190476,30.69047619,138.9285714,836.1904762,13.82452379,71.91448648,152.4226492,31.24752363,11.98771429,19.25980931,19.10949185,21.03811096
383,1.99268363,0.062804916,Jimma Arjo,ET040214,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,902.8271186,186.0187172,19.99619131,21.8367254,18.52541189,1709.558824,321.9705882,15.38235294,83.67938165,912.4117647,56,172.6764706,866.6764706,13.98457844,72.56739336,131.8124778,30.35988235,11.08341178,19.27647075,18.69745089,20.4986864
384,1.581982426,0.049663629,Nunu Kumba,ET040215,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,923.1640288,168.8324819,20.35249996,22.12459544,18.91802386,1628.571429,313.7857143,15.46428571,83.80234201,878.2857143,57.39285714,173.0714286,827.7142857,14.38190487,73.61072077,128.4167876,30.7448569,11.20014283,19.54471391,19.0982619,20.81459529
385,1.165377707,0.051007994,Wama Hagalo,ET040216,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,975.8837535,139.0054466,20.66221676,22.37062232,19.38404446,1468.366667,291.4333333,14.86666667,83.59165955,797.1,56.83333333,166.5,750.7666667,14.36970005,73.64176331,120.456793,30.86533343,11.34653327,19.51879997,19.5721777,21.00802224
386,2.168135862,0.087436914,Kiremu,ET040217,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,974.7389163,66.14991703,19.88362775,21.8113476,18.54405663,1531.170213,353.6595745,9.319148936,99.4776475,913.2340426,30.63829787,238.3191489,912.1914894,13.65665951,70.8660478,133.7363057,30.15804258,10.87982977,19.27821281,18.75143254,19.87446793
387,0.436135405,0.004791108,Nekemte town,ET040297,.,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,774.1515152,2063.300127,18.86800003,20.95299911,16.74533367,1891,370.5,11,88.23269653,1043,42.5,159,982.5,12.63099957,74.57227325,167.109436,28.65399933,11.71600008,16.93799877,16.7670002,19.96233273
388,2.012796374,0.113126726,Darimu,ET040301,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,969.8038969,173.5359853,20.78642741,22.46755917,19.43197841,1541.580645,268.516129,14,82.33521788,777.016129,47.70967742,121,762.4193548,13.4945645,77.09820028,124.2113556,30.70593542,13.20141937,17.50451605,19.50470964,21.71741919
389,1.770667554,0.071714139,Alge Sachi,ET040302,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,916.1577381,146.9030368,19.31729178,21.0177834,17.87986679,1804.425,317.1,15.525,81.81226845,919.125,54.7,156,892.475,13.55395,76.11206417,123.1606016,29.08080006,11.26659999,17.81420002,17.99833341,20.03634987
390,1.349392104,0.074840754,Yayu,ET040309,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1181.870019,130.5617045,18.22773483,19.7417727,16.96780294,1781.681818,291.1136364,23.75,73.49355923,848.5454545,76.59090909,197.1590909,826.75,13.67254539,76.09119554,109.1607187,27.60881831,9.636545452,17.97227292,17.11337887,18.67253035
391,2.086912911,0.061600746,Metu Zuria,ET040310,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1030.030162,138.1596536,20.32863962,21.81592807,18.97439647,1611.621622,263.5405405,21.40540541,74.65506847,765.2972973,68.51351351,162.7837838,760.1621622,13.63965772,79.17817193,116.0621466,29.93048642,12.70064857,17.22983804,18.98990987,21.20663071
392,1.404289078,0.046153669,Ale,ET040311,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1017.881356,210.4839822,19.14362663,20.58687988,17.70898666,1765,272.12,30.84,67.41475082,789.2,95.08,214.28,786.4,13.76893333,80.95802704,117.3095276,28.55199997,11.54143993,17.01056,17.71901329,20.08506645
393,1.49676567,0.089379239,Bure (OR),ET040312,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1005.273016,76.60367987,21.88634022,23.37416665,20.54733344,1407.4375,230.6041667,16.54166667,74.08780575,659.0833333,56.20833333,147.0833333,657.1875,13.51577779,77.72847795,116.4784869,31.57966661,14.18374997,17.39591662,20.55359725,22.74780564
394,1.960520212,0.140080578,Sale Nono,ET040313,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1414.661266,23.90860147,18.98522593,20.09813161,17.74893867,1633.092105,234.8684211,30.14473684,60.98221463,677.25,98.85526316,238.0131579,675.6184211,12.98361845,83.01527264,95.44470456,27.51668428,11.87621051,15.64047368,17.84964918,19.72333328
395,1.338141923,0.048010831,Becho (Ilu Aba Bora),ET040314,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1138.248889,85.41511426,18.54732738,20.05321448,17.13314295,1805.071429,277.3928571,31.10714286,67.30878639,810.1428571,96.60714286,221.3571429,801.7142857,13.8791071,79.20320838,115.5216751,28.016,10.48942852,17.52657134,17.21592849,19.32826199
396,1.076455553,0.03249466,Bilo Nopha,ET040315,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,961.345815,123.5791199,20.53334226,22.03708759,19.27400007,1617.368421,273.6315789,19.36842105,77.91326985,794.7894737,61.78947368,148.4736842,780.7894737,13.30829821,78.57214556,112.1925772,29.91326302,12.97452641,16.93873677,19.31585954,21.33101764
397,1.332095041,0.03641564,Hurumu,ET040316,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1148.267578,100.6673452,18.51459259,20.07366678,17.11992582,1784.388889,285.3888889,25.77777778,71.79357783,834.2222222,82.44444444,199.7777778,818.7222222,13.73277775,77.72092014,116.1540057,27.98000007,10.30955542,17.67044481,17.2278889,19.19655535
398,1.58859947,0.050088656,Didu,ET040317,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1066.079096,56.40820258,18.94350655,20.19514664,17.67920021,1755,258.72,34.16,62.57086182,750.76,107.16,238.72,748.72,13.77205349,82.02930695,102.0551865,28.06080009,11.26896,16.79184017,17.70072014,19.72242661
399,0.98194349,0.030901567,Halu /Huka,ET040319,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1020.12212,94.05113469,19.74012745,20.94956847,18.40011799,1628.352941,251.8235294,25.88235294,68.80438412,731,81.58823529,192.5882353,731,13.48362754,81.37743737,105.1595176,28.89176503,12.32070586,16.57105928,18.40011799,20.59976477
400,0.18064055,0.001331156,Metu town,ET040320,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,884.0952381,2478.276962,19.80433273,21.35066605,18.39599991,1727,283,24,74.17827606,825,76,178,809,14.14000034,79.2423172,118.8664551,29.64800072,11.8039999,17.84400177,18.45400047,20.68599892
401,1.073537673,0.034688367,Dorani,ET040324,.,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,991.3811475,178.5613056,19.6424907,21.22329627,18.32581488,1771.666667,304.4444444,19.94444444,78.58436966,884.1666667,65.33333333,167.7777778,858,13.46868536,76.98078918,113.7767033,29.04533333,11.54088884,17.50444412,18.44392586,20.29996279
402,2.497970884,0.137685602,Limu Seka,ET040401,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1093.875,110.4364242,20.62368175,22.04296095,19.59714275,1705.220779,330.6103896,19.25974026,80.19338325,902.8311688,76.4025974,210.3376623,853.1818182,14.38196965,74.03419832,99.44055562,30.53459732,11.08857145,19.44602597,19.75457144,20.7108398
403,2.443332871,0.107889608,Limu Kosa,ET040402,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1144.75613,194.6055428,19.50772511,20.69236663,18.74001112,1718.366667,316.9333333,21.38333333,75.34356308,872.5166667,85.71666667,273.8666667,722.6333333,14.41150559,74.30676689,84.22518463,29.05206664,9.648333391,19.40373335,18.87284454,19.25718899
404,2.302670331,0.075765115,Sekoru,ET040403,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1060.483537,231.0363423,20.13794566,21.4831165,19.12248053,1269.860465,230.9767442,14.97674419,73.6950311,636.9302326,64.53488372,209.1860465,609.0465116,14.65072869,74.78275193,97.80108678,30.06204672,10.47004649,19.59200025,19.28620161,19.81880636
405,1.564333269,0.060994311,Tiro Afeta,ET040404,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1109.958968,258.8443477,18.96055105,20.1859445,17.97188883,1363.25,240.8333333,15.61111111,73.80227598,676.4166667,66.58333333,213.4444444,648.4444444,14.6280277,75.52312533,89.42131848,28.818,9.44255556,19.37544457,18.10829618,18.81331481
406,2.07853376,0.079535284,Kersa (Jimma),ET040405,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1107.835714,273.5838059,18.72869935,19.93285527,17.92285511,1425.5,237.2173913,19.95652174,69.08591561,680.8478261,81.89130435,281.4782609,507.1521739,14.7548479,74.68810057,86.24024383,28.46704359,8.693826095,19.77321753,18.04295666,18.54121726
407,1.199856203,0.040529674,Mena (Jimma),ET040406,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1045.395431,450.4368757,18.67149998,19.91139675,17.91063472,1556.333333,251.2857143,24.80952381,67.17350279,728.5714286,90.42857143,378.3809524,381.952381,14.88347621,74.60176123,87.6712523,28.34876197,8.391428539,19.95733361,18.12539682,18.47355543
408,1.713597308,0.070827584,Goma,ET040407,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1011.394366,474.2271146,19.05193167,20.32748721,18.2726495,1655.769231,272.8205128,26.17948718,68.3047457,784.6666667,93.71794872,353.3589744,430.1794872,14.88613681,74.41095597,91.06765962,28.81333327,8.797538476,20.01579485,18.4707521,18.91547003
409,2.085768032,0.114968934,Gera,ET040408,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1215.312539,135.6744632,17.52619706,18.65020199,16.70853528,1554.318182,223.2575758,27.5,60.42730823,657.5,98.59090909,390.2272727,626.969697,14.21006061,78.60774023,81.34905509,26.45806061,8.37084849,18.08721219,16.88730305,17.51955554
410,2.004325294,0.067542576,Seka Chekorsa,ET040409,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1129.424558,372.5864694,17.81521478,18.99498252,16.98992973,1408.394737,206.4473684,25.23684211,61.1045473,608.1578947,88.60526316,352.8947368,511.7894737,14.65730702,76.75877963,84.57888011,27.25294741,8.141579013,19.11136838,17.14178944,17.76196495
411,1.66311327,0.064286506,Dedo,ET040410,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1182.388209,378.0505987,18.36110001,19.54965695,17.45919991,1448.314286,206.6285714,27.8,57.34145911,604.4285714,102.2571429,313.8571429,497.5428571,14.56903815,76.16860962,86.05589142,27.95188582,8.805142866,19.14674296,17.56400005,18.44344769
412,2.110828516,0.064035773,Omo Nada,ET040411,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1112.281111,330.690439,19.1750048,20.43662845,18.28340958,1319.314286,216.7428571,18.14285714,66.83795962,618.2285714,80.6,255.4285714,557.3428571,15.21882856,75.15306636,91.15899113,29.27599989,9.012228584,20.26377138,18.37600002,18.94318096
413,1.465216486,0.073058099,Sigmo,ET040412,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1207.347019,168.3279476,16.73931399,18.03096137,15.64941082,1603,240.9302326,26.02325581,65.80851231,708.0930233,84.20930233,248.9302326,688.6744186,14.31526348,78.08635783,96.36208876,26.1008374,7.759162803,18.34167458,15.80815519,16.94469773
414,1.89819479,0.084651106,Setema,ET040413,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1136.727349,139.0517446,17.18545045,18.5293476,16.18168813,1647.340426,263.5106383,22.80851064,70.73771083,769.212766,75.53191489,262.3617021,740.4468085,14.59229082,75.31111405,98.62727697,26.89770208,7.525617031,19.37208496,16.38168789,17.24218462
415,1.486309452,0.06659051,Shebe Sambo,ET040414,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1158.969957,184.7549238,19.11237179,20.25702555,18.33234176,1599.307692,219.8974359,31.84615385,55.01655686,650.2820513,121.5641026,366.5384615,625.7435897,14.80199151,77.27387257,81.31738203,28.59651272,9.430564098,19.16594862,18.50764103,19.11671771
416,2.228132861,0.06852185,Chora (Jimma),ET040415,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1071.022917,98.3839456,20.12729899,21.40654706,19.14271814,1572.512821,298.974359,17.38461538,78.53201157,821.5128205,72.02564103,218.5384615,778.3076923,14.35480345,75.71014522,90.55584599,29.76758986,10.79353839,18.9740514,19.27919664,19.92463254
417,1.249734711,0.033416993,Gumay,ET040416,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1067.295745,178.992274,18.26794434,19.54285187,17.44292609,1632.666667,266.1111111,24.05555556,70.254442,775.2222222,82.77777778,348.0555556,737.5,14.56807391,74.88863161,91.8106113,27.81666682,8.357333395,19.45933331,17.64366669,18.19240708
418,0.118837795,0.000670388,Agaro town,ET040417,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,978.125,4243.480209,19.37516594,20.66933441,18.62133408,1713,277,29,66.66994476,802,103,413,216,15.01966667,74.11994934,91.41087341,29.14800072,8.883999825,20.26399994,18.83933258,19.18466568
419,0.525267282,0.007506385,Jimma town,ET040418,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1043.582524,2779.249943,19.17224979,20.46233368,18.30750036,1527,235.25,29,62.33433151,687.25,104,395.25,115,15.52766681,73.89607048,90.13110161,29.15199995,8.13800025,21.01399994,18.75916624,18.76599979
420,1.611609959,0.062043903,Mancho,ET040490,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1225.36146,234.3652954,19.1023953,20.3233332,18.18485718,1410.085714,207.9714286,25.08571429,58.47570942,600.9428571,99.02857143,288.1142857,542.4,14.5271522,75.40610221,87.88813041,28.77760004,9.503200013,19.27440006,18.23428568,19.27459052
421,1.363767436,0.065506917,Omo Beyam,ET040491,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1353.831522,155.3478535,17.82316223,19.06475686,16.7154774,1307.702703,203.8918919,19.97297297,61.24223524,571.1351351,85.86486486,247.4324324,561.8918919,13.95356753,76.35204274,94.08267872,27.27805421,8.982702719,18.29535139,16.72763958,18.12064869
422,2.042134148,0.078627895,Botor Tolay,ET040495,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1095.476839,104.0572274,19.54836442,20.80551915,18.48724033,1398.488372,259.9534884,15.37209302,77.43160691,720.9767442,63.62790698,209.4651163,689.2325581,13.93026359,76.4430966,93.41852694,28.91004651,10.66837204,18.24167438,18.64018618,19.41733325
423,1.719774187,0.068076554,Nono Benja,ET040499,.,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,972.8340336,152.1047205,20.10458129,21.56234184,18.88220523,1490.410256,290.8205128,15.43589744,81.97783602,800.8461538,64.20512821,190.9487179,754.5897436,14.09666665,75.53212679,106.8981149,29.87907693,11.20420517,18.67487179,19.021282,20.27273501
424,1.090459857,0.034846661,Illu Galan,ET040500,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,874.3175258,225.0198085,19.12283316,20.65371441,17.96228568,1312.190476,268.6666667,13.76190476,83.68868801,716.1428571,57.04761905,212.3809524,683.6190476,14.25785719,74.68667675,113.3868412,29.08704767,9.977523713,19.10952405,18.18149212,18.84231758
425,1.747533351,0.106027341,Ginde Beret,ET040501,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1138.30264,123.1943475,19.51736099,21.46512225,18.02348884,1059.55,239.3833333,11.51666667,87.9556853,599.3166667,44.71666667,206.65,595.7833333,13.36154442,72.75740649,141.9238984,29.1026,10.73393339,18.36866665,18.37606665,18.97417777
426,1.623412572,0.061639876,Jeldu,ET040502,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1048.444703,317.9180832,16.09529899,17.73058832,14.85586281,1082.205882,249.4705882,8.5,91.62500022,630.3529412,37.35294118,215.7352941,630.1764706,13.24628432,74.60489565,120.2990339,25.36364701,7.609058801,17.75458824,14.88274515,15.60041175
427,2.485345759,0.076939748,Ambo Zuria,ET040503,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,941.1660482,143.6318389,17.4313943,18.90118699,16.27421135,1078.804878,233.195122,10.04878049,86.17684155,601.8780488,41.90243902,214.3170732,594.804878,13.31841469,76.81082898,109.6159292,26.47141466,9.12624387,17.34517074,16.47907322,17.07201634
428,1.323674236,0.074923398,Mida Kegn,ET040504,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1000.388571,156.7616425,18.04586601,19.57040643,16.92494316,1198.829268,256.8536585,11.48780488,87.18269553,671.195122,47.63414634,243.9756098,657.5121951,13.40856089,75.59882894,110.6069235,27.24058519,9.497463424,17.74312182,17.23056923,17.66365851
429,1.271710469,0.032006794,Cheliya,ET040505,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,883.4446953,294.0026046,15.84649995,17.11933346,14.80844428,1463.6,300.6,13.2,86.52622274,806.6666667,57.33333333,283.7333333,799.7333333,13.53308881,76.95350393,95.35700989,25.17706655,7.590666676,17.5864001,14.91115538,15.72480005
430,1.24461663,0.052565386,Bako Tibe,ET040506,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,850.5216802,282.7055065,18.87514281,20.48557145,17.68828573,1378.892857,286.8928571,13.60714286,85.6299493,758.9285714,54.57142857,255.3928571,728.3928571,14.26921432,73.89026288,118.1509075,29.01928582,9.683857203,19.33542858,17.88585707,19.04749993
431,1.26382821,0.054219929,Dano,ET040507,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,905.3070866,243.6391646,20.05083872,21.5458494,18.90894619,1330,264.6129032,14.61290323,81.40148926,716,60.32258065,188.1935484,675.2903226,14.42395693,75.22419837,108.1435768,29.98696776,10.80438706,19.18258064,19.1347097,19.74604299
432,1.351322162,0.05695582,Nono,ET040508,.,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1002.852684,186.4251852,19.98763154,21.3563637,18.82979803,1332.242424,258.5151515,14.45454545,79.70464764,706.0606061,59.48484848,197.3030303,671.9393939,14.43061632,76.5957637,101.4001493,29.76230315,10.91284844,18.84945459,19.04852526,19.84117167
